time,solar_power_reference_kw
550,21450.277249729323
551,21449.278764598363
552,21448.280284974615
553,21447.281810868066
554,21446.283342288694
555,21445.284879246497
556,21444.28642175145
557,21443.28796981353
558,21442.289523442734
559,21441.291082649044
560,21440.29264744245
561,21439.29421783292
562,21438.29579383045
563,21437.297375445025
564,21436.298962686626
565,21435.30055556523
566,21434.30215409083
567,21433.303758273418
568,21432.30536812296
569,21431.306983649454
570,21430.308604862872
571,21429.31023177321
572,21428.31186439044
573,21427.313502724555
574,21426.31514678554
575,21425.316796583364
576,21424.318452128024
577,21423.320113429498
578,21422.321780497772
579,21421.32345334283
580,21420.32513197465
581,21419.32681640322
582,21418.328506638525
583,21417.33020269054
584,21416.331904569255
585,21415.333612284652
586,21414.33532584671
587,21413.33704526542
588,21412.338770550752
589,21411.3405017127
590,21410.342238761245
591,21409.343981706366
592,21408.345730558045
593,21407.34748532627
594,21406.349246021025
595,21405.35101265228
596,21404.352785230025
597,21403.35456376424
598,21402.356348264915
599,21401.358138742024
600,21400.35993520555
601,21399.361737665484
602,21398.36354613179
603,21397.36536061447
604,21396.367181123493
605,21395.369007668844
606,21394.370840260504
607,21393.372678908458
608,21392.37452362268
609,21391.37637441316
610,21390.378231289877
611,21389.38009426281
612,21388.381963341944
613,21387.38383853726
614,21386.385719858732
615,21385.38760731635
616,21384.38950092009
617,21383.391400679935
618,21382.39330660587
619,21381.39521870787
620,21380.39713699592
621,21379.39906147999
622,21378.40099217008
623,21377.402929076154
624,21376.4048722082
625,21375.4068215762
626,21374.408777190125
627,21373.41073905997
628,21372.412707195705
629,21371.414681607308
630,21370.41666230477
631,21369.418649298063
632,21368.420642597168
633,21367.42264221207
634,21366.424648152744
635,21365.426660429173
636,21364.428679051332
637,21363.430704029208
638,21362.432735372775
639,21361.434773092013
640,21360.436817196907
641,21359.43886769743
642,21358.44092460357
643,21357.442987925293
644,21356.445057672587
645,21355.447133855436
646,21354.44921648381
647,21353.45130556769
648,21352.45340111706
649,21351.455503141893
650,21350.457611652175
651,21349.459726657875
652,21348.461848168983
653,21347.46397619547
654,21346.46611074732
655,21345.468251834507
656,21344.470399467016
657,21343.472553654818
658,21342.47471440789
659,21341.476881736216
660,21340.479055649776
661,21339.481236158543
662,21338.4834232725
663,21337.48561700162
664,21336.487817355886
665,21335.490024345276
666,21334.492237979764
667,21333.494458269328
668,21332.49668522395
669,21331.4989188536
670,21330.501159168263
671,21329.503406177915
672,21328.50565989254
673,21327.5079203221
674,21326.510187476582
675,21325.512461365965
676,21324.514742000218
677,21323.517029389328
678,21322.519323543267
679,21321.521624472018
680,21320.52393218554
681,21319.52624669383
682,21318.528568006855
683,21317.5308961346
684,21316.533231087033
685,21315.535572874134
686,21314.53792150588
687,21313.54027699224
688,21312.542639343206
689,21311.545008568744
690,21310.547384678823
691,21309.54976768344
692,21308.552157592556
693,21307.554554416143
694,21306.55695816419
695,21305.559368846672
696,21304.56178647356
697,21303.56421105482
698,21302.566642600446
699,21301.569081120404
700,21300.571526624673
701,21299.573979123223
702,21298.57643862603
703,21297.578905143084
704,21296.58137868434
705,21295.583859259787
706,21294.58634687939
707,21293.588841553137
708,21292.59134329099
709,21291.59385210293
710,21290.596367998933
711,21289.59889098897
712,21288.601421083014
713,21287.603958291053
714,21286.60650262305
715,21285.60905408898
716,21284.61161269882
717,21283.614178462543
718,21282.61675139013
719,21281.619331491544
720,21280.621918776764
721,21279.624513255767
722,21278.62711493852
723,21277.62972383501
724,21276.6323399552
725,21275.63496330906
726,21274.63759390658
727,21273.640231757716
728,21272.642876872455
729,21271.645529260768
730,21270.648188932617
731,21269.650855897988
732,21268.653530166852
733,21267.65621174918
734,21266.658900654944
735,21265.66159689412
736,21264.66430047668
737,21263.6670114126
738,21262.669729711844
739,21261.672455384396
740,21260.675188440226
741,21259.677928889298
742,21258.68067674159
743,21257.683432007077
744,21256.686194695732
745,21255.688964817524
746,21254.691742382423
747,21253.69452740041
748,21252.697319881445
749,21251.70011983551
750,21250.702927272578
751,21249.705742202612
752,21248.708564635588
753,21247.71139458148
754,21246.714232050257
755,21245.717077051897
756,21244.71992959636
757,21243.722789693624
758,21242.72565735366
759,21241.72853258645
760,21240.731415401944
761,21239.734305810125
762,21238.73720382096
763,21237.74010944443
764,21236.743022690494
765,21235.745943569127
766,21234.748872090306
767,21233.75180826399
768,21232.75475210016
769,21231.757703608782
770,21230.76066279983
771,21229.763629683264
772,21228.766604269065
773,21227.7695865672
774,21226.77257658764
775,21225.77557434035
776,21224.77857983531
777,21223.781593082484
778,21222.784614091845
779,21221.78764287335
780,21220.790679436985
781,21219.79372379271
782,21218.7967759505
783,21217.799835920323
784,21216.80290371214
785,21215.805979335943
786,21214.809062801676
787,21213.81215411932
788,21212.81525329884
789,21211.818360350215
790,21210.8214752834
791,21209.824598108375
792,21208.8277288351
793,21207.830867473545
794,21206.834014033684
795,21205.83716852548
796,21204.840330958912
797,21203.843501343938
798,21202.846679690527
799,21201.84986600865
800,21200.853060308273
801,21199.856262599365
802,21198.859472891894
803,21197.86269119583
804,21196.865917521143
805,21195.86915187779
806,21194.872394275753
807,21193.875644724987
808,21192.878903235465
809,21191.882169817152
810,21190.88544448002
811,21189.888727234033
812,21188.89201808916
813,21187.895317055365
814,21186.898624142617
815,21185.90193936088
816,21184.905262720127
817,21183.90859423032
818,21182.91193390143
819,21181.915281743415
820,21180.91863776626
821,21179.922001979903
822,21178.925374394337
823,21177.928755019508
824,21176.932143865397
825,21175.93554094197
826,21174.938946259175
827,21173.942359826997
828,21172.945781655395
829,21171.949211754338
830,21170.952650133782
831,21169.956096803704
832,21168.959551774067
833,21167.96301505483
834,21166.96648665597
835,21165.969966587436
836,21164.97345485921
837,21163.97695148124
838,21162.98045646351
839,21161.98396981597
840,21160.987491548593
841,21159.99102167134
842,21158.994560194176
843,21157.998107127067
844,21157.00166247998
845,21156.00522626287
846,21155.008798485713
847,21154.012379158463
848,21153.015968291096
849,21152.019565893563
850,21151.02317197584
851,21150.02678654788
852,21149.030409619656
853,21148.03404120113
854,21147.03768130226
855,21146.04132993301
856,21145.04498710335
857,21144.04865282324
858,21143.052327102643
859,21142.056009951524
860,21141.059701379847
861,21140.06340139757
862,21139.067110014657
863,21138.070827241077
864,21137.074553086783
865,21136.078287561748
866,21135.08203067593
867,21134.08578243929
868,21133.089542861795
869,21132.0933119534
870,21131.097089724077
871,21130.100876183784
872,21129.104671342473
873,21128.108475210123
874,21127.112287796688
875,21126.11610911213
876,21125.119939166405
877,21124.12377796949
878,21123.127625531328
879,21122.131481861896
880,21121.135346971147
881,21120.13922086905
882,21119.14310356555
883,21118.146995070623
884,21117.15089539423
885,21116.154804546328
886,21115.15872253687
887,21114.16264937583
888,21113.16658507317
889,21112.170529638835
890,21111.174483082796
891,21110.178445415015
892,21109.18241664545
893,21108.186396784055
894,21107.190385840797
895,21106.194383825645
896,21105.19839074854
897,21104.202406619457
898,21103.206431448347
899,21102.210465245167
900,21101.21450801989
901,21100.218559782465
902,21099.222620542856
903,21098.226690311018
904,21097.23076909691
905,21096.2348569105
906,21095.238953761746
907,21094.243059660595
908,21093.247174617016
909,21092.251298640964
910,21091.2554317424
911,21090.25957393128
912,21089.263725217566
913,21088.267885611214
914,21087.272055122183
915,21086.276233760433
916,21085.28042153592
917,21084.2846184586
918,21083.288824538435
919,21082.293039785385
920,21081.2972642094
921,21080.30149782045
922,21079.30574062848
923,21078.309992643448
924,21077.31425387532
925,21076.31852433405
926,21075.32280402959
927,21074.32709297191
928,21073.331391170956
929,21072.33569863669
930,21071.340015379064
931,21070.34434140804
932,21069.348676733567
933,21068.353021365612
934,21067.357375314128
935,21066.36173858906
936,21065.36611120039
937,21064.37049315805
938,21063.374884472007
939,21062.37928515222
940,21061.383695208635
941,21060.38811465121
942,21059.392543489903
943,21058.39698173468
944,21057.40142939548
945,21056.405886482265
946,21055.410353005
947,21054.41482897362
948,21053.4193143981
949,21052.423809288382
950,21051.42831365442
951,21050.43282750619
952,21049.437350853623
953,21048.441883706684
954,21047.446426075327
955,21046.450977969504
956,21045.455539399172
957,21044.460110374283
958,21043.464690904795
959,21042.46928100066
960,21041.47388067183
961,21040.47848992826
962,21039.483108779907
963,21038.487737236726
964,21037.492375308662
965,21036.49702300568
966,21035.50168033773
967,21034.506347314753
968,21033.51102394672
969,21032.515710243573
970,21031.520406215273
971,21030.525111871764
972,21029.52982722301
973,21028.53455227895
974,21027.53928704955
975,21026.544031544756
976,21025.54878577452
977,21024.5535497488
978,21023.55832347754
979,21022.5631069707
980,21021.567900238228
981,21020.572703290076
982,21019.5775161362
983,21018.582338786546
984,21017.587171251067
985,21016.59201353972
986,21015.59686566245
987,21014.60172762921
988,21013.60659944996
989,21012.61148113463
990,21011.6163726932
991,21010.621274135603
992,21009.62618547179
993,21008.63110671171
994,21007.63603786533
995,21006.640978942585
996,21005.64592995343
997,21004.650890907815
998,21003.655861815692
999,21002.66084268701
1000,21001.66583353172
1001,21000.67083435977
1002,20999.67584518111
1003,20998.680866005696
1004,20997.68589684347
1005,20996.69093770439
1006,20995.695988598396
1007,20994.701049535444
1008,20993.70612052548
1009,20992.711201578455
1010,20991.71629270432
1011,20990.72139391302
1012,20989.7265052145
1013,20988.73162661873
1014,20987.73675813564
1015,20986.741899775177
1016,20985.747051547292
1017,20984.752213461936
1018,20983.75738552907
1019,20982.76256775862
1020,20981.767760160543
1021,20980.77296274479
1022,20979.77817552131
1023,20978.78339850005
1024,20977.788631690957
1025,20976.793875103973
1026,20975.799128749048
1027,20974.80439263614
1028,20973.809666775185
1029,20972.81495117613
1030,20971.820245848925
1031,20970.82555080352
1032,20969.83086604986
1033,20968.83619159789
1034,20967.84152745756
1035,20966.846873638813
1036,20965.852230151595
1037,20964.857597005855
1038,20963.862974211544
1039,20962.8683617786
1040,20961.87375971697
1041,20960.87916803661
1042,20959.884586747452
1043,20958.890015859448
1044,20957.89545538255
1045,20956.900905326693
1046,20955.906365701823
1047,20954.9118365179
1048,20953.91731778485
1049,20952.922809512624
1050,20951.928311711177
1051,20950.93382439044
1052,20949.939347560372
1053,20948.94488123091
1054,20947.950425411997
1055,20946.95598011358
1056,20945.9615453456
1057,20944.967121118007
1058,20943.972707440746
1059,20942.97830432375
1060,20941.98391177698
1061,20940.98952981037
1062,20939.995158433856
1063,20939.0007976574
1064,20938.006447490927
1065,20937.0121079444
1066,20936.017779027745
1067,20935.023460750912
1068,20934.029153123844
1069,20933.03485615649
1070,20932.040569858786
1071,20931.04629424067
1072,20930.052029312097
1073,20929.057775083
1074,20928.063531563326
1075,20927.06929876302
1076,20926.075076692017
1077,20925.080865360265
1078,20924.086664777704
1079,20923.092474954276
1080,20922.098295899927
1081,20921.104127624592
1082,20920.10997013821
1083,20919.11582345074
1084,20918.121687572104
1085,20917.127562512254
1086,20916.133448281125
1087,20915.139344888667
1088,20914.14525234481
1089,20913.151170659505
1090,20912.157099842683
1091,20911.163039904295
1092,20910.16899085427
1093,20909.174952702564
1094,20908.180925459103
1095,20907.18690913383
1096,20906.192903736697
1097,20905.19890927763
1098,20904.20492576657
1099,20903.210953213467
1100,20902.21699162825
1101,20901.223041020865
1102,20900.22910140125
1103,20899.235172779347
1104,20898.24125516509
1105,20897.247348568417
1106,20896.25345299927
1107,20895.25956846759
1108,20894.26569498332
1109,20893.271832556387
1110,20892.277981196738
1111,20891.284140914307
1112,20890.290311719036
1113,20889.296493620863
1114,20888.30268662972
1115,20887.30889075555
1116,20886.3151060083
1117,20885.321332397896
1118,20884.32756993428
1119,20883.333818627383
1120,20882.34007848715
1121,20881.346349523516
1122,20880.352631746417
1123,20879.35892516579
1124,20878.36522979158
1125,20877.371545633712
1126,20876.37787270213
1127,20875.384211006774
1128,20874.39056055757
1129,20873.396921364463
1130,20872.403293437383
1131,20871.40967678628
1132,20870.41607142107
1133,20869.422477351705
1134,20868.428894588113
1135,20867.43532314023
1136,20866.441763018
1137,20865.448214231343
1138,20864.454676790217
1139,20863.46115070453
1140,20862.46763598424
1141,20861.474132639272
1142,20860.48064067956
1143,20859.487160115044
1144,20858.493690955656
1145,20857.500233211333
1146,20856.506786892005
1147,20855.513352007612
1148,20854.51992856808
1149,20853.52651658335
1150,20852.53311606336
1151,20851.53972701804
1152,20850.54634945732
1153,20849.55298339113
1154,20848.55962882942
1155,20847.566285782104
1156,20846.57295425913
1157,20845.57963427043
1158,20844.58632582593
1159,20843.593028935564
1160,20842.59974360927
1161,20841.60646985698
1162,20840.613207688628
1163,20839.619957114133
1164,20838.626718143452
1165,20837.633490786495
1166,20836.64027505321
1167,20835.647070953513
1168,20834.653878497353
1169,20833.66069769465
1170,20832.66752855534
1171,20831.674371089357
1172,20830.68122530663
1173,20829.68809121709
1174,20828.694968830667
1175,20827.7018581573
1176,20826.708759206907
1177,20825.71567198943
1178,20824.7225965148
1179,20823.72953279294
1180,20822.73648083378
1181,20821.743440647268
1182,20820.750412243313
1183,20819.757395631856
1184,20818.76439082282
1185,20817.77139782614
1186,20816.778416651763
1187,20815.785447309583
1188,20814.79248980955
1189,20813.7995441616
1190,20812.806610375657
1191,20811.813688461636
1192,20810.820778429483
1193,20809.827880289125
1194,20808.83499405049
1195,20807.842119723497
1196,20806.84925731809
1197,20805.856406844185
1198,20804.863568311717
1199,20803.870741730618
1200,20802.877927110807
1201,20801.885124462216
1202,20800.892333794774
1203,20799.899555118416
1204,20798.906788443055
1205,20797.914033778627
1206,20796.92129113506
1207,20795.92856052228
1208,20794.935841950213
1209,20793.94313542879
1210,20792.950440967936
1211,20791.957758577577
1212,20790.965088267636
1213,20789.97243004805
1214,20788.97978392874
1215,20787.987149919623
1216,20786.99452803064
1217,20786.001918271715
1218,20785.009320652767
1219,20784.01673518373
1220,20783.024161874517
1221,20782.03160073507
1222,20781.039051775308
1223,20780.046515005153
1224,20779.05399043454
1225,20778.06147807337
1226,20777.0689779316
1227,20776.07649001913
1228,20775.084014345903
1229,20774.091550921832
1230,20773.099099756848
1231,20772.10666086087
1232,20771.114234243825
1233,20770.12181991564
1234,20769.129417886237
1235,20768.13702816554
1236,20767.14465076347
1237,20766.152285689954
1238,20765.15993295492
1239,20764.16759256828
1240,20763.17526453997
1241,20762.182948879905
1242,20761.19064559801
1243,20760.198354704207
1244,20759.206076208426
1245,20758.213810120575
1246,20757.221556450593
1247,20756.22931520839
1248,20755.237086403897
1249,20754.24487004703
1250,20753.252666147724
1251,20752.26047471588
1252,20751.26829576144
1253,20750.27612929431
1254,20749.283975324422
1255,20748.291833861695
1256,20747.29970491605
1257,20746.30758849741
1258,20745.315484615687
1259,20744.323393280814
1260,20743.33131450271
1261,20742.33924829129
1262,20741.347194656475
1263,20740.355153608187
1264,20739.363125156353
1265,20738.371109310883
1266,20737.379106081706
1267,20736.38711547873
1268,20735.39513751189
1269,20734.403172191094
1270,20733.41121952627
1271,20732.419279527337
1272,20731.42735220421
1273,20730.435437566804
1274,20729.443535625043
1275,20728.45164638885
1276,20727.45976986814
1277,20726.46790607283
1278,20725.47605501285
1279,20724.484216698103
1280,20723.49239113851
1281,20722.500578344
1282,20721.50877832448
1283,20720.516991089873
1284,20719.525216650098
1285,20718.53345501507
1286,20717.541706194705
1287,20716.54997019893
1288,20715.558247037647
1289,20714.566536720784
1290,20713.574839258257
1291,20712.583154659977
1292,20711.591482935874
1293,20710.599824095847
1294,20709.60817814983
1295,20708.616545107725
1296,20707.624924979456
1297,20706.63331777494
1298,20705.641723504086
1299,20704.65014217682
1300,20703.65857380305
1301,20702.667018392694
1302,20701.67547595567
1303,20700.68394650189
1304,20699.692430041272
1305,20698.70092658373
1306,20697.709436139176
1307,20696.717958717527
1308,20695.7264943287
1309,20694.735042982607
1310,20693.743604689163
1311,20692.75217945829
1312,20691.76076729989
1313,20690.76936822388
1314,20689.777982240175
1315,20688.786609358696
1316,20687.795249589348
1317,20686.80390294205
1318,20685.812569426707
1319,20684.82124905324
1320,20683.82994183157
1321,20682.83864777159
1322,20681.847366883227
1323,20680.856099176388
1324,20679.86484466099
1325,20678.873603346943
1326,20677.882375244164
1327,20676.891160362553
1328,20675.89995871204
1329,20674.90877030252
1330,20673.917595143917
1331,20672.92643324613
1332,20671.93528461909
1333,20670.94414927269
1334,20669.953027216852
1335,20668.96191846148
1336,20667.970823016494
1337,20666.979740891795
1338,20665.9886720973
1339,20664.99761664292
1340,20664.00657453856
1341,20663.015545794136
1342,20662.02453041956
1343,20661.03352842473
1344,20660.04253981957
1345,20659.051564613987
1346,20658.060602817888
1347,20657.06965444118
1348,20656.078719493777
1349,20655.087797985587
1350,20654.096889926517
1351,20653.10599532648
1352,20652.11511419538
1353,20651.12424654314
1354,20650.133392379645
1355,20649.142551714816
1356,20648.151724558567
1357,20647.1609109208
1358,20646.170110811425
1359,20645.179324240344
1360,20644.18855121747
1361,20643.197791752715
